scene_number,path,rotationSpeed,stop_angle,pause_time,volume_start,volume_poured,volume_received,spilled_volume
3565,../../output/MediumBottle/Medium_380_1399_66,0.03,66.0,1.4,379.9,203.373,180.303,23.07
3566,../../output/MediumBottle/Medium_380_1399_70,0.03,70.0,1.4,379.9,230.835,206.115,24.72
3567,../../output/MediumBottle/Medium_380_1399_74,0.03,74.0,1.4,379.9,257.425,232.275,25.15
3568,../../output/MediumBottle/Medium_380_1399_78,0.03,78.0,1.4,379.9,283.058,258.075,24.9825
3569,../../output/MediumBottle/Medium_380_1399_82,0.03,82.0,1.4,379.9,307.913,282.56,25.3525
3570,../../output/MediumBottle/Medium_380_1399_86,0.03,86.0,1.4,379.9,331.075,305.735,25.34
3571,../../output/MediumBottle/Medium_380_1399_90,0.03,90.0,1.4,379.9,350.658,325.285,25.3725
3572,../../output/MediumBottle/Medium_380_1799_30,0.03,30.0,1.8,379.9,0.03,0.015,0.015
3573,../../output/MediumBottle/Medium_380_1799_34,0.03,34.0,1.8,379.9,0.04,0.0275,0.0125
3574,../../output/MediumBottle/Medium_380_1799_38,0.03,38.0,1.8,379.9,5.7525,5.5375,0.215
3575,../../output/MediumBottle/Medium_380_1799_42,0.03,42.0,1.8,379.9,25.6475,25.445,0.2025
3576,../../output/MediumBottle/Medium_380_1799_46,0.03,46.0,1.8,379.9,53.56,53.1725,0.3875
3577,../../output/MediumBottle/Medium_380_1799_50,0.03,50.0,1.8,379.9,84.42,78.6975,5.7225
3578,../../output/MediumBottle/Medium_380_1799_54,0.03,54.0,1.8,379.9,116.103,103.063,13.04
3579,../../output/MediumBottle/Medium_380_1799_58,0.03,58.0,1.8,379.9,146.94,130.14,16.8
3580,../../output/MediumBottle/Medium_380_1799_62,0.03,62.0,1.8,379.9,176.942,156.405,20.5375
3581,../../output/MediumBottle/Medium_380_1799_66,0.03,66.0,1.8,379.9,205.335,182.05,23.285
3582,../../output/MediumBottle/Medium_380_1799_70,0.03,70.0,1.8,379.9,232.735,208.002,24.7325
3583,../../output/MediumBottle/Medium_380_1799_74,0.03,74.0,1.8,379.9,259.233,233.9,25.3325
3584,../../output/MediumBottle/Medium_380_1799_78,0.03,78.0,1.8,379.9,284.815,259.752,25.0625
3585,../../output/MediumBottle/Medium_380_1799_82,0.03,82.0,1.8,379.9,309.625,284.373,25.2525
3586,../../output/MediumBottle/Medium_380_1799_86,0.03,86.0,1.8,379.9,332.618,307.085,25.5325
3587,../../output/MediumBottle/Medium_380_1799_90,0.03,90.0,1.8,379.9,351.785,326.53,25.255
3588,../../output/MediumBottle/Medium_380_200_30,0.03,30.0,0.2,379.9,0.025,0.01,0.015
3589,../../output/MediumBottle/Medium_380_200_34,0.03,34.0,0.2,379.9,0.0325,0.02,0.0125
3590,../../output/MediumBottle/Medium_380_200_38,0.03,38.0,0.2,379.9,3.3125,3.1875,0.125
3591,../../output/MediumBottle/Medium_380_200_42,0.03,42.0,0.2,379.9,19.035,18.94,0.095
3592,../../output/MediumBottle/Medium_380_200_46,0.03,46.0,0.2,379.9,44.62,44.3175,0.3025
3593,../../output/MediumBottle/Medium_380_200_50,0.03,50.0,0.2,379.9,74.9025,71.635,3.2675
3594,../../output/MediumBottle/Medium_380_200_54,0.03,54.0,0.2,379.9,106.44,93.9425,12.4975
3595,../../output/MediumBottle/Medium_380_200_58,0.03,58.0,0.2,379.9,137.493,121.537,15.955
3596,../../output/MediumBottle/Medium_380_200_62,0.03,62.0,0.2,379.9,167.87,147.65,20.22
3597,../../output/MediumBottle/Medium_380_200_66,0.03,66.0,0.2,379.9,196.882,173.295,23.5875
3598,../../output/MediumBottle/Medium_380_200_70,0.03,70.0,0.2,379.9,224.593,199.87,24.7225
3599,../../output/MediumBottle/Medium_380_200_74,0.03,74.0,0.2,379.9,251.535,226.495,25.04
3600,../../output/MediumBottle/Medium_380_200_78,0.03,78.0,0.2,379.9,277.368,252.295,25.0725
3601,../../output/MediumBottle/Medium_380_200_82,0.03,82.0,0.2,379.9,302.57,277.035,25.535
3602,../../output/MediumBottle/Medium_380_200_86,0.03,86.0,0.2,379.9,326.043,300.415,25.6275
3603,../../output/MediumBottle/Medium_380_200_90,0.03,90.0,0.2,379.9,346.853,321.52,25.3325
3604,../../output/MediumBottle/Medium_380_600_30,0.03,30.0,0.6,379.9,0.0275,0.0125,0.015
3605,../../output/MediumBottle/Medium_380_600_34,0.03,34.0,0.6,379.9,0.0325,0.02,0.0125
3606,../../output/MediumBottle/Medium_380_600_38,0.03,38.0,0.6,379.9,3.95,3.785,0.165
3607,../../output/MediumBottle/Medium_380_600_42,0.03,42.0,0.6,379.9,20.775,20.7025,0.0725
3608,../../output/MediumBottle/Medium_380_600_46,0.03,46.0,0.6,379.9,47.08,46.82,0.26
3609,../../output/MediumBottle/Medium_380_600_50,0.03,50.0,0.6,379.9,77.525,73.175,4.35
3610,../../output/MediumBottle/Medium_380_600_54,0.03,54.0,0.6,379.9,109.127,97.005,12.1225
3611,../../output/MediumBottle/Medium_380_600_58,0.03,58.0,0.6,379.9,140.188,123.868,16.32
3612,../../output/MediumBottle/Medium_380_600_62,0.03,62.0,0.6,379.9,170.345,149.95,20.395
3613,../../output/MediumBottle/Medium_380_600_66,0.03,66.0,0.6,379.9,199.093,175.713,23.38
3614,../../output/MediumBottle/Medium_380_600_70,0.03,70.0,0.6,379.9,226.825,201.998,24.8275
3615,../../output/MediumBottle/Medium_380_600_74,0.03,74.0,0.6,379.9,253.627,228.43,25.1975
3616,../../output/MediumBottle/Medium_380_600_78,0.03,78.0,0.6,379.9,279.387,254.482,24.905
3617,../../output/MediumBottle/Medium_380_600_82,0.03,82.0,0.6,379.9,304.405,279.335,25.07
3618,../../output/MediumBottle/Medium_380_600_86,0.03,86.0,0.6,379.9,327.8,302.223,25.5775
3619,../../output/MediumBottle/Medium_380_600_90,0.03,90.0,0.6,379.9,348.235,322.983,25.2525
3620,../../output/MediumBottle/Medium_390_1000_30,0.03,30.0,1.0,389.895,0.025,0.0075,0.0175
3621,../../output/MediumBottle/Medium_390_1000_34,0.03,34.0,1.0,389.895,0.035,0.0225,0.0125
3622,../../output/MediumBottle/Medium_390_1000_38,0.03,38.0,1.0,389.895,6.8625,6.76,0.1025
3623,../../output/MediumBottle/Medium_390_1000_42,0.03,42.0,1.0,389.895,27.6075,27.435,0.1725
3624,../../output/MediumBottle/Medium_390_1000_46,0.03,46.0,1.0,389.895,56.2375,55.585,0.6525
3625,../../output/MediumBottle/Medium_390_1000_50,0.03,50.0,1.0,389.895,88.1375,80.375,7.7625
3626,../../output/MediumBottle/Medium_390_1000_54,0.03,54.0,1.0,389.895,120.427,106.362,14.065
3627,../../output/MediumBottle/Medium_390_1000_58,0.03,58.0,1.0,389.895,152.032,133.903,18.13
3628,../../output/MediumBottle/Medium_390_1000_62,0.03,62.0,1.0,389.895,182.428,160.593,21.835
3629,../../output/MediumBottle/Medium_390_1000_66,0.03,66.0,1.0,389.895,211.063,186.275,24.7875
3630,../../output/MediumBottle/Medium_390_1000_70,0.03,70.0,1.0,389.895,238.757,212.45,26.3075
3631,../../output/MediumBottle/Medium_390_1000_74,0.03,74.0,1.0,389.895,265.507,239.09,26.4175
3632,../../output/MediumBottle/Medium_390_1000_78,0.03,78.0,1.0,389.895,291.195,264.45,26.745
3633,../../output/MediumBottle/Medium_390_1000_82,0.03,82.0,1.0,389.895,316.23,289.267,26.9625
3634,../../output/MediumBottle/Medium_390_1000_86,0.03,86.0,1.0,389.895,339.525,312.795,26.73
3635,../../output/MediumBottle/Medium_390_1000_90,0.03,90.0,1.0,389.895,359.517,332.9,26.6175
3636,../../output/MediumBottle/Medium_390_1399_30,0.03,30.0,1.4,389.895,0.0325,0.015,0.0175
3637,../../output/MediumBottle/Medium_390_1399_34,0.03,34.0,1.4,389.895,0.0325,0.025,0.0075
3638,../../output/MediumBottle/Medium_390_1399_38,0.03,38.0,1.4,389.895,7.6125,7.4175,0.195
3639,../../output/MediumBottle/Medium_390_1399_42,0.03,42.0,1.4,389.895,29.39,29.1725,0.2175
3640,../../output/MediumBottle/Medium_390_1399_46,0.03,46.0,1.4,389.895,58.43,57.67,0.76
3641,../../output/MediumBottle/Medium_390_1399_50,0.03,50.0,1.4,389.895,90.545,83.02,7.525
3642,../../output/MediumBottle/Medium_390_1399_54,0.03,54.0,1.4,389.895,122.843,108.935,13.9075
3643,../../output/MediumBottle/Medium_390_1399_58,0.03,58.0,1.4,389.895,154.303,136.012,18.29
3644,../../output/MediumBottle/Medium_390_1399_62,0.03,62.0,1.4,389.895,184.61,162.595,22.015
3645,../../output/MediumBottle/Medium_390_1399_66,0.03,66.0,1.4,389.895,213.16,189.053,24.1075
3646,../../output/MediumBottle/Medium_390_1399_70,0.03,70.0,1.4,389.895,240.708,214.655,26.0525
3647,../../output/MediumBottle/Medium_390_1399_74,0.03,74.0,1.4,389.895,267.413,240.675,26.7375
3648,../../output/MediumBottle/Medium_390_1399_78,0.03,78.0,1.4,389.895,292.978,266.248,26.73
3649,../../output/MediumBottle/Medium_390_1399_82,0.03,82.0,1.4,389.895,317.942,291.192,26.75
3650,../../output/MediumBottle/Medium_390_1399_86,0.03,86.0,1.4,389.895,341.092,313.945,27.1475
3651,../../output/MediumBottle/Medium_390_1399_90,0.03,90.0,1.4,389.895,360.695,333.88,26.815
3652,../../output/MediumBottle/Medium_390_1799_30,0.03,30.0,1.8,389.895,0.025,0.0125,0.0125
3653,../../output/MediumBottle/Medium_390_1799_34,0.03,34.0,1.8,389.895,0.0325,0.0175,0.015
3654,../../output/MediumBottle/Medium_390_1799_38,0.03,38.0,1.8,389.895,8.3325,8.2175,0.115
3655,../../output/MediumBottle/Medium_390_1799_42,0.03,42.0,1.8,389.895,31.1,30.9075,0.1925
3656,../../output/MediumBottle/Medium_390_1799_46,0.03,46.0,1.8,389.895,60.6425,59.8875,0.755
3657,../../output/MediumBottle/Medium_390_1799_50,0.03,50.0,1.8,389.895,92.8225,83.965,8.8575
3658,../../output/MediumBottle/Medium_390_1799_54,0.03,54.0,1.8,389.895,125.198,111.12,14.0775
3659,../../output/MediumBottle/Medium_390_1799_58,0.03,58.0,1.8,389.895,156.535,138.53,18.005
3660,../../output/MediumBottle/Medium_390_1799_62,0.03,62.0,1.8,389.895,186.745,164.84,21.905
3661,../../output/MediumBottle/Medium_390_1799_66,0.03,66.0,1.8,389.895,215.148,190.458,24.69
3662,../../output/MediumBottle/Medium_390_1799_70,0.03,70.0,1.8,389.895,242.635,216.738,25.8975
3663,../../output/MediumBottle/Medium_390_1799_74,0.03,74.0,1.8,389.895,269.248,242.545,26.7025
3664,../../output/MediumBottle/Medium_390_1799_78,0.03,78.0,1.8,389.895,294.72,268.21,26.51
3665,../../output/MediumBottle/Medium_390_1799_82,0.03,82.0,1.8,389.895,319.58,292.945,26.635
3666,../../output/MediumBottle/Medium_390_1799_86,0.03,86.0,1.8,389.895,342.563,315.525,27.0375
3667,../../output/MediumBottle/Medium_390_1799_90,0.03,90.0,1.8,389.895,361.765,334.897,26.8675
3668,../../output/MediumBottle/Medium_390_200_30,0.03,30.0,0.2,389.895,0.015,0.005,0.01
3669,../../output/MediumBottle/Medium_390_200_34,0.03,34.0,0.2,389.895,0.0225,0.01,0.0125
3670,../../output/MediumBottle/Medium_390_200_38,0.03,38.0,0.2,389.895,5.2125,5.0925,0.12
3671,../../output/MediumBottle/Medium_390_200_42,0.03,42.0,0.2,389.895,23.7025,23.465,0.2375
3672,../../output/MediumBottle/Medium_390_200_46,0.03,46.0,0.2,389.895,51.4325,50.88,0.5525
3673,../../output/MediumBottle/Medium_390_200_50,0.03,50.0,0.2,389.895,82.87,76.085,6.785
3674,../../output/MediumBottle/Medium_390_200_54,0.03,54.0,0.2,389.895,115.31,101.873,13.4375
3675,../../output/MediumBottle/Medium_390_200_58,0.03,58.0,0.2,389.895,146.968,128.933,18.035
3676,../../output/MediumBottle/Medium_390_200_62,0.03,62.0,0.2,389.895,177.702,156.167,21.535
3677,../../output/MediumBottle/Medium_390_200_66,0.03,66.0,0.2,389.895,206.59,182.023,24.5675
3678,../../output/MediumBottle/Medium_390_200_70,0.03,70.0,0.2,389.895,234.53,209.16,25.37
3679,../../output/MediumBottle/Medium_390_200_74,0.03,74.0,0.2,389.895,261.435,235.61,25.825
3680,../../output/MediumBottle/Medium_390_200_78,0.03,78.0,0.2,389.895,287.288,260.55,26.7375
3681,../../output/MediumBottle/Medium_390_200_82,0.03,82.0,0.2,389.895,312.575,285.635,26.94
3682,../../output/MediumBottle/Medium_390_200_86,0.03,86.0,0.2,389.895,336.065,309.098,26.9675
3683,../../output/MediumBottle/Medium_390_200_90,0.03,90.0,0.2,389.895,356.77,330.1,26.67
3684,../../output/MediumBottle/Medium_390_600_30,0.03,30.0,0.6,389.895,0.025,0.0125,0.0125
3685,../../output/MediumBottle/Medium_390_600_34,0.03,34.0,0.6,389.895,0.025,0.01,0.015
3686,../../output/MediumBottle/Medium_390_600_38,0.03,38.0,0.6,389.895,6.025,5.8925,0.1325
3687,../../output/MediumBottle/Medium_390_600_42,0.03,42.0,0.6,389.895,25.675,25.415,0.26
3688,../../output/MediumBottle/Medium_390_600_46,0.03,46.0,0.6,389.895,53.845,53.24,0.605
3689,../../output/MediumBottle/Medium_390_600_50,0.03,50.0,0.6,389.895,85.61,78.7575,6.8525
3690,../../output/MediumBottle/Medium_390_600_54,0.03,54.0,0.6,389.895,118.002,104.347,13.655
3691,../../output/MediumBottle/Medium_390_600_58,0.03,58.0,0.6,389.895,149.59,131.64,17.95
3692,../../output/MediumBottle/Medium_390_600_62,0.03,62.0,0.6,389.895,180.14,158.118,22.0225
3693,../../output/MediumBottle/Medium_390_600_66,0.03,66.0,0.6,389.895,208.923,184.167,24.755
3694,../../output/MediumBottle/Medium_390_600_70,0.03,70.0,0.6,389.895,236.64,210.468,26.1725
3695,../../output/MediumBottle/Medium_390_600_74,0.03,74.0,0.6,389.895,263.548,236.96,26.5875
3696,../../output/MediumBottle/Medium_390_600_78,0.03,78.0,0.6,389.895,289.288,262.848,26.44
3697,../../output/MediumBottle/Medium_390_600_82,0.03,82.0,0.6,389.895,314.405,287.647,26.7575
3698,../../output/MediumBottle/Medium_390_600_86,0.03,86.0,0.6,389.895,337.8,310.848,26.9525
3699,../../output/MediumBottle/Medium_390_600_90,0.03,90.0,0.6,389.895,358.168,331.478,26.69
3700,../../output/MediumBottle/Medium_400_1000_30,0.03,30.0,1.0,399.897,0.03,0.02,0.01
3701,../../output/MediumBottle/Medium_400_1000_34,0.03,34.0,1.0,399.897,0.27,0.23,0.04
3702,../../output/MediumBottle/Medium_400_1000_38,0.03,38.0,1.0,399.897,9.615,9.4725,0.1425
3703,../../output/MediumBottle/Medium_400_1000_42,0.03,42.0,1.0,399.897,33.0575,32.695,0.3625
3704,../../output/MediumBottle/Medium_400_1000_46,0.03,46.0,1.0,399.897,63.5925,62.5225,1.07
3705,../../output/MediumBottle/Medium_400_1000_50,0.03,50.0,1.0,399.897,96.71,87.4875,9.2225
3706,../../output/MediumBottle/Medium_400_1000_54,0.03,54.0,1.0,399.897,129.76,115.305,14.455
3707,../../output/MediumBottle/Medium_400_1000_58,0.03,58.0,1.0,399.897,161.618,141.702,19.915
3708,../../output/MediumBottle/Medium_400_1000_62,0.03,62.0,1.0,399.897,192.225,168.59,23.635
3709,../../output/MediumBottle/Medium_400_1000_66,0.03,66.0,1.0,399.897,220.895,194.702,26.1925
3710,../../output/MediumBottle/Medium_400_1000_70,0.03,70.0,1.0,399.897,248.565,221.157,27.4075
3711,../../output/MediumBottle/Medium_400_1000_74,0.03,74.0,1.0,399.897,275.395,247.745,27.65
3712,../../output/MediumBottle/Medium_400_1000_78,0.03,78.0,1.0,399.897,301.22,273.197,28.0225
3713,../../output/MediumBottle/Medium_400_1000_82,0.03,82.0,1.0,399.897,326.215,298.055,28.16
3714,../../output/MediumBottle/Medium_400_1000_86,0.03,86.0,1.0,399.897,349.49,321.793,27.6975
3715,../../output/MediumBottle/Medium_400_1000_90,0.03,90.0,1.0,399.897,369.51,342.355,27.155
3716,../../output/MediumBottle/Medium_400_1399_30,0.03,30.0,1.4,399.897,0.0325,0.03,0.0025
3717,../../output/MediumBottle/Medium_400_1399_34,0.03,34.0,1.4,399.897,0.315,0.2925,0.0225
3718,../../output/MediumBottle/Medium_400_1399_38,0.03,38.0,1.4,399.897,10.6125,10.4,0.2125
3719,../../output/MediumBottle/Medium_400_1399_42,0.03,42.0,1.4,399.897,35.04,34.745,0.295
3720,../../output/MediumBottle/Medium_400_1399_46,0.03,46.0,1.4,399.897,66.0075,64.5125,1.495
3721,../../output/MediumBottle/Medium_400_1399_50,0.03,50.0,1.4,399.897,99.1425,89.2375,9.905
3722,../../output/MediumBottle/Medium_400_1399_54,0.03,54.0,1.4,399.897,132.31,117.858,14.4525
3723,../../output/MediumBottle/Medium_400_1399_58,0.03,58.0,1.4,399.897,163.882,144.417,19.465
3724,../../output/MediumBottle/Medium_400_1399_62,0.03,62.0,1.4,399.897,194.41,170.752,23.6575
3725,../../output/MediumBottle/Medium_400_1399_66,0.03,66.0,1.4,399.897,222.97,196.815,26.155
3726,../../output/MediumBottle/Medium_400_1399_70,0.03,70.0,1.4,399.897,250.555,223.308,27.2475
3727,../../output/MediumBottle/Medium_400_1399_74,0.03,74.0,1.4,399.897,277.375,249.618,27.7575
3728,../../output/MediumBottle/Medium_400_1399_78,0.03,78.0,1.4,399.897,302.973,275.045,27.9275
3729,../../output/MediumBottle/Medium_400_1399_82,0.03,82.0,1.4,399.897,328.007,300.43,27.5775
3730,../../output/MediumBottle/Medium_400_1399_86,0.03,86.0,1.4,399.897,351.077,323.325,27.7525
3731,../../output/MediumBottle/Medium_400_1399_90,0.03,90.0,1.4,399.897,370.683,342.635,28.0475
3732,../../output/MediumBottle/Medium_400_1799_30,0.03,30.0,1.8,399.897,0.0275,0.015,0.0125
3733,../../output/MediumBottle/Medium_400_1799_34,0.03,34.0,1.8,399.897,0.345,0.3225,0.0225
3734,../../output/MediumBottle/Medium_400_1799_38,0.03,38.0,1.8,399.897,11.575,11.3575,0.2175
3735,../../output/MediumBottle/Medium_400_1799_42,0.03,42.0,1.8,399.897,36.99,36.5575,0.4325
3736,../../output/MediumBottle/Medium_400_1799_46,0.03,46.0,1.8,399.897,68.3275,66.9425,1.385
3737,../../output/MediumBottle/Medium_400_1799_50,0.03,50.0,1.8,399.897,101.507,91.3825,10.125
3738,../../output/MediumBottle/Medium_400_1799_54,0.03,54.0,1.8,399.897,134.572,120.315,14.2575
3739,../../output/MediumBottle/Medium_400_1799_58,0.03,58.0,1.8,399.897,166.17,146.428,19.7425
3740,../../output/MediumBottle/Medium_400_1799_62,0.03,62.0,1.8,399.897,196.523,172.838,23.685
3741,../../output/MediumBottle/Medium_400_1799_66,0.03,66.0,1.8,399.897,225.002,198.817,26.185
3742,../../output/MediumBottle/Medium_400_1799_70,0.03,70.0,1.8,399.897,252.49,225.105,27.385
3743,../../output/MediumBottle/Medium_400_1799_74,0.03,74.0,1.8,399.897,279.135,251.637,27.4975
3744,../../output/MediumBottle/Medium_400_1799_78,0.03,78.0,1.8,399.897,304.733,277.178,27.555
3745,../../output/MediumBottle/Medium_400_1799_82,0.03,82.0,1.8,399.897,329.67,302.235,27.435
3746,../../output/MediumBottle/Medium_400_1799_86,0.03,86.0,1.8,399.897,352.65,324.85,27.8
3747,../../output/MediumBottle/Medium_400_1799_90,0.03,90.0,1.8,399.897,371.755,340.13,31.625
3748,../../output/MediumBottle/Medium_400_200_30,0.03,30.0,0.2,399.897,0.03,0.015,0.015
3749,../../output/MediumBottle/Medium_400_200_34,0.03,34.0,0.2,399.897,0.115,0.1,0.015
3750,../../output/MediumBottle/Medium_400_200_38,0.03,38.0,0.2,399.897,7.5025,7.3325,0.17
3751,../../output/MediumBottle/Medium_400_200_42,0.03,42.0,0.2,399.897,28.77,28.59,0.18
3752,../../output/MediumBottle/Medium_400_200_46,0.03,46.0,0.2,399.897,58.525,57.755,0.77
3753,../../output/MediumBottle/Medium_400_200_50,0.03,50.0,0.2,399.897,91.265,82.1425,9.1225
3754,../../output/MediumBottle/Medium_400_200_54,0.03,54.0,0.2,399.897,124.668,110.597,14.07
3755,../../output/MediumBottle/Medium_400_200_58,0.03,58.0,0.2,399.897,156.585,137.53,19.055
3756,../../output/MediumBottle/Medium_400_200_62,0.03,62.0,0.2,399.897,187.407,164.17,23.2375
3757,../../output/MediumBottle/Medium_400_200_66,0.03,66.0,0.2,399.897,216.43,190.107,26.3225
3758,../../output/MediumBottle/Medium_400_200_70,0.03,70.0,0.2,399.897,244.34,217.097,27.2425
3759,../../output/MediumBottle/Medium_400_200_74,0.03,74.0,0.2,399.897,271.325,243.4,27.925
3760,../../output/MediumBottle/Medium_400_200_78,0.03,78.0,0.2,399.897,297.36,269.425,27.935
3761,../../output/MediumBottle/Medium_400_200_82,0.03,82.0,0.2,399.897,322.61,294.233,28.3775
3762,../../output/MediumBottle/Medium_400_200_86,0.03,86.0,0.2,399.897,346.063,317.805,28.2575
3763,../../output/MediumBottle/Medium_400_200_90,0.03,90.0,0.2,399.897,366.842,340.405,26.4375
3764,../../output/MediumBottle/Medium_400_600_30,0.03,30.0,0.6,399.897,0.0225,0.015,0.0075
3765,../../output/MediumBottle/Medium_400_600_34,0.03,34.0,0.6,399.897,0.21,0.1825,0.0275
3766,../../output/MediumBottle/Medium_400_600_38,0.03,38.0,0.6,399.897,8.5575,8.275,0.2825
3767,../../output/MediumBottle/Medium_400_600_42,0.03,42.0,0.6,399.897,30.965,30.535,0.43
3768,../../output/MediumBottle/Medium_400_600_46,0.03,46.0,0.6,399.897,61.08,60.3125,0.7675
3769,../../output/MediumBottle/Medium_400_600_50,0.03,50.0,0.6,399.897,94.0225,85.0325,8.99
3770,../../output/MediumBottle/Medium_400_600_54,0.03,54.0,0.6,399.897,127.263,113.1,14.1625
3771,../../output/MediumBottle/Medium_400_600_58,0.03,58.0,0.6,399.897,159.195,139.575,19.62
3772,../../output/MediumBottle/Medium_400_600_62,0.03,62.0,0.6,399.897,189.905,166.393,23.5125
3773,../../output/MediumBottle/Medium_400_600_66,0.03,66.0,0.6,399.897,218.757,192.773,25.985
3774,../../output/MediumBottle/Medium_400_600_70,0.03,70.0,0.6,399.897,246.495,218.94,27.555
3775,../../output/MediumBottle/Medium_400_600_74,0.03,74.0,0.6,399.897,273.442,245.643,27.8
3776,../../output/MediumBottle/Medium_400_600_78,0.03,78.0,0.6,399.897,299.283,271.07,28.2125
3777,../../output/MediumBottle/Medium_400_600_82,0.03,82.0,0.6,399.897,324.462,296.998,27.465
3778,../../output/MediumBottle/Medium_400_600_86,0.03,86.0,0.6,399.897,347.875,319.772,28.1025
3779,../../output/MediumBottle/Medium_400_600_90,0.03,90.0,0.6,399.897,368.24,340.017,28.2225
3780,../../output/MediumBottle/Medium_410_1000_30,0.03,30.0,1.0,409.892,0.0525,0.0275,0.025
3781,../../output/MediumBottle/Medium_410_1000_34,0.03,34.0,1.0,409.892,0.8575,0.755,0.1025
3782,../../output/MediumBottle/Medium_410_1000_38,0.03,38.0,1.0,409.892,12.63,12.4075,0.2225
3783,../../output/MediumBottle/Medium_410_1000_42,0.03,42.0,1.0,409.892,38.3325,37.9125,0.42
3784,../../output/MediumBottle/Medium_410_1000_46,0.03,46.0,1.0,409.892,70.645,68.895,1.75
3785,../../output/MediumBottle/Medium_410_1000_50,0.03,50.0,1.0,409.892,104.935,94.875,10.06
3786,../../output/MediumBottle/Medium_410_1000_54,0.03,54.0,1.0,409.892,138.877,123.142,15.735
3787,../../output/MediumBottle/Medium_410_1000_58,0.03,58.0,1.0,409.892,171.072,150.375,20.6975
3788,../../output/MediumBottle/Medium_410_1000_62,0.03,62.0,1.0,409.892,201.805,176.863,24.9425
3789,../../output/MediumBottle/Medium_410_1000_66,0.03,66.0,1.0,409.892,230.683,202.99,27.6925
3790,../../output/MediumBottle/Medium_410_1000_70,0.03,70.0,1.0,409.892,258.52,229.162,29.3575
3791,../../output/MediumBottle/Medium_410_1000_74,0.03,74.0,1.0,409.892,285.335,255.947,29.3875
